##########################################################################################################################################################
# msr/original/MSRvid.train.txt - 750
##########################################################################################################################################################
Kids, adults, booksellers and postal workers all are preparing for "Harry Potter and the Order of the Phoenix."	The crates are full of hardback copies of "Harry Potter and the Order of the Phoenix."	n	2.200
Besides Hampton and Newport News, the grant funds water testing in Yorktown, King George County, Norfolk and Virginia Beach.	The grant also funds beach testing in King George County, Norfolk and Virginia Beach.	y	3.000
Shares of Halliburton fell 71 cents, or 3 percent, to close at $21.59 yesterday on the New York Stock Exchange.	Halliburton shares fell 54 cents, or 2.4 percent, to $21.76 a share in midday New York Stock Exchange trade.	n	2.400
He said the attackers left behind leaflets urging staff at the Ishtar Sheraton to stop working at the hotel and demanding U.S. forces leave Iraq.	He said the attackers left behind leaflets urging workers at the Ishtar Sheraton to stop working at the hotel.	y	3.000
With diplomacy heating up in the nearly 10-month-old nuclear crisis, Chinese Foreign Minister Li Zhaoxing is slated to visit South Korea from August 13 to 15.	With diplomacy heating up in the nearly 10-month-old crisis, Chinese Foreign Minister Li Zhaoxing flies to Japan on Sunday en route to South Korea on August 13.	y	3.000
Tail wagging, Abbey trotted on stage with Conway before a crowd of more than 10,000 attendees at PeopleSoft's annual customer conference at the Anaheim Convention Center.	On Monday, Abbey trotted on stage, tail wagging, with Conway before a crowd of 10,000 attendees at PeopleSoft's annual customer conference.	y	4.000
Bond bulls would like the Fed to recognize that risks are biased toward economic weakness.	The Fed also said the risks to the economy were biased toward weakness.	y	2.588
"There is the real potential for a secondary collapse," Gov. James McGreevey said.	The damaged area of the garage was not stable, with ``the real potential for a secondary collapse,'' McGreevey said.	y	3.600
At midnight on Wednesday, 68 percent of voters said "no" to the tax, with 97 percent of the votes counted.	With 97 percent of precincts counted tonight, 68 percent of voters opposed the tax.	y	4.667
The government did not identify the taikonauts — a term coined from ‘‘taikong,’’ the Chinese word for space — who would travel on the second mission.	The government did not identify the taikonauts -- a term coined from taikong, the Chinese word for space.	y	3.333
No. 2 HP saw its Unix server sales dropped 3.6 percent to $1.36 billion.	HP fell to second place with server sales growing 0.4 percent to $2.9 billion.	n	2.333
Graham is expected to be nominated and elected to a second one-year term today and will deliver the presidential address.	Later Tuesday, Graham was expected to be re-elected for a second one-year term.	y	3.333
"These changes may affect a large number of existing Web pages," the statement continued.	Still, changes to IE "may affect a large number of existing Web pages," according to the W3C's notice.	y	3.000
"People are obviously inconvenienced," said Dr. Jim Young, Ontario's commissioner of public safety.	"We're being hyper-vigilant," said Dr. James Young, Ontario's commissioner of public safety.	n	2.250
The others were given copies of "Dr. Atkins' New Diet Revolution" and told to follow it.	The researchers gave copies of "Dr. Atkins' New Diet Revolution" to the carb-cutters.	n	2.500
Barbini said the union may reach a compromise with the United States but it wants a system for labeling such foods, something the industry successfully fought here.	Barbini said the EU may reach a compromise but it wants a system for labeling such foods, something the industry has resisted.	y	3.250
The blaze then spread to several surrounding structures on the property and destroyed them.	The fire spread to several surrounding structures on the property and destroyed them as deputies held back firefighters.	y	4.000
The rapper's lawyer, Mark Gann, didn't return calls for comment.	The 27-year-old rapper's attorney in the civil matter, Mark Gann, did not return calls for comment.	y	4.500
Sources say agents confiscated "several" documents he was carrying.	Agents confiscated several classified documents in his possession and interrogated him.	y	3.500
Also weighing on the market was news that General Motors GM.N planned to issue $10 billion in debt, in part to plug a hole in its pension plan.	Also hurting was news General Motors GM.N was to issue $10 billion in debt, in part to plug a hole in its pension plan.	y	4.750
The helicopter burst into flames upon impact, according to the Mohave County Sheriff's Office.	The helicopter was owned by Las Vegas-based Sundance Helicopters Inc., according to the sheriff's office.	n	2.000
"I am advised that certain allegations of criminal conduct have been interposed against my counsel," said Silver.	"I am advised that certain allegations of criminal conduct have been interposed against my counsel, J. Michael Boxley,'' the Silver statement said. "	y	3.600
I think we made the right case and did the right thing."	Mr Blair went on: "I think we did the right thing in relation to Iraq.	y	2.769
Russin did not comment; his lawyer did not attend the hearing and did not return phone messages.	His lawyer, a cousin, Basil Russin, did not attend the hearing and did not return phone messages.	y	3.400
Licensing revenue slid 21 percent, however, to $107.6 million.	License sales, a key measure of demand, fell 21 percent to $107.6 million.	y	4.000
Hispanics, the fastest growing ethnic group in the US, have overtaken blacks to become the largest minority in the US, according to newly released government figures.	Hispanics have officially overtaken African Americans as the largest minority group in the US, according to a report released by the US Census Bureau.	y	3.500
The Bishop of Armidale, Peter Brain, was forthright.	"He hasn't got much choice," said the Bishop of Armidale, Peter Brain.	n	2.000
When fully operational, the facility is expected to employ up to 1,000 people.	The plant would employ 1,000 people when fully built out, the company said.	y	4.000
Kollar-Kotelly has scheduled another antitrust settlement compliance hearing for January.	The judge scheduled another oversight hearing for late January.	y	2.800
The American Stock Exchange biotech index .BTK surged 5 percent.	The Philadelphia Stock Exchange's semiconductor index .SOXX jumped 6.10 percent.	n	1.400
"Tomorrow at the Mission Inn, I have the opportunity to congratulate the governor-elect of the great state of California.	"I have the opportunity to congratulate the governor-elect of the great state of California, and I'm looking forward to it."	y	4.000
"I really liked him and I still do," Cohen Alon told the Herald yesterday.	And I really liked him, and I still do.	y	3.200
For the full 12-month period ending June 30, 2003, advanced services lines for ADSL increased by 37 percent and cable modem connections increased by 75 percent.	For the 12-month period ending June 30, high-speed lines installed in homes and businesses increased by 45 percent.	n	1.800
The new research will be published soon in the Proceedings of the National Academy of Sciences.	It will appear in the next few weeks on the Web site of the Proceedings of the National Academy of Sciences.	y	3.400
"I expect Japan to keep conducting intervention, but the volume is likely to fall sharply," said Junya Tanase, forex strategist at JP Morgan Chase.	Junya Tanase, forex strategist at JP Morgan Chase, said "I expect Japan to keep conducting intervention, but the volume is likely to fall sharply."	y	4.733
The Sunshine Group LTD represented the developers, The Related Companies and Apollo Real Estate Advisors LP, on the deal.	The developers, The Related Cos. and Apollo Real Estate Advisors, hope sales top $1 billion.	n	1.600
State Education Commissioner Kent King said Wednesday that the scores on the Missouri Assessment Program tests disappointed him.	Missouri Education Commissioner Kent King said he was disappointed by the scores.	y	3.200
Agents found more than 1,000 credit cards and credit card duplicating machines during a search of Ragin's address.	When Ragin's address was raided, authorities found more than 1,000 credit cards and duplicating machines.	y	4.800
Lowe's, with about half as many stores, reported a 33 percent increase in third-quarter profit behind a 12 percent jump in same-store sales.	Home Depot reported a 22 percent jump in third-quarter profit behind a nearly 8 percent rise in same-store sales.	n	1.400
Caldera acquired the Unix server software of the original SCO and changed its name to the SCO Group.	SCO changed its name to Tarantella, and Caldera later changed its name to the SCO Group.	y	2.600
Two convicted killers and another inmate escaped from a state prison on a busy street Wednesday by cutting through a fence, a Corrections Department official said.	A convicted killer and two other inmates cut through two fences topped with razor wire and escaped from a state prison on a busy street.	y	3.500
"It is about a third of what I owe in the world," he told reporters.	It ain't coming to me, but it's only about a third of what I owe in the world.	y	3.750
Officers threw him to the ground and handcuffed him, and Reyna dropped a knee into his back, according to testimony.	That's when officers threw him to the ground and handcuffed him, according to testimony.	y	3.250
The best-performing stock was Altria Group Inc., which rose more than 27 percent to close at $42.31 a share.	Altria Group Inc. MO.N fell 50 cents, or 1.2 percent, to $41.81.	n	1.750
Officials are trying to retrieve the bodies from the water," police officer J.D. Tambe told Reuters, adding 26 of the dead were women.	Officials are trying to retrieve the bodies from the water," police official J.D. Tambe told Reuters.	y	3.000
According to market research from The NPD Group, the number of people downloading music dropped from 14.5 million in April to 10.4 million in June.	The number of households acquiring music fell from a high of 14.5 million in April to 12.7 million in May and 10.4 million in June, according to NPD.	y	3.500
"This is an easy case in my view and wholly without merit, both factually and legally."	"This case is wholly without merit, both factually and legally," Judge Denny Chin scoffed.	y	3.250
The tech-laced Nasdaq Composite Index gained 2.90 points, or 0.18 percent, to 1,606.87.	At 12:10 p.m. EDT, Canada's benchmark S&P/TSX composite index was up 6.87 points or 0.1 per cent to 6,979.29.	n	0.500
The weather service reported maximum sustained winds of nearly 105 miles an hour with stronger gusts.	Maximum sustained winds were around 40 mph, with stronger gusts.	n	2.250
The WiFi potties were to be unveiled this summer, at music festivals in Britain.	The world's first portal potty was soon to be rolled out at summer festivals in Great Britain.	y	4.000
The benchmark 10-year Treasury note yield <US10YT=RR> dipped below 4.20 percent on Tuesday.	Prices for Treasury securities also rose, with the yield on the benchmark 10-year note falling to 4.19 percent.	y	3.250
MEN who drink tea, particularly green tea, can greatly reduce their risk of prostate cancer, a landmark WA study has found.	DRINKING green tea can dramatically reduce the risk of men contracting prostate cancer, a study by Australian researchers has discovered.	y	4.250
So was Edie Falco, the critically praised co-star of "Frankie and Johnny."	Edie Falco was not nominated for "Frankie and Johnny."	n	2.400
John Hickenlooper had 65 percent of the vote to 35 percent for City Auditor Don Mares.	Hickenlooper clobbered city Auditor Don Mares, 46, in the Tuesday runoff.	n	2.400
Forecasters said warnings might go up for Cuba later Thursday.	Watches or warnings could be issued for eastern Cuba later on Thursday.	y	4.000
Shiites make up 20 percent of the country's population.	Sunnis make up 77 percent of Pakistan's population, Shiites 20 percent.	y	3.000
The CWA, which represents more than 2,300 Comcast employees, called that excessive when a typical union employee makes about $27,000 a year.	The Communications Workers Union, which represents more than 2,300 Comcast employees, called the executive pay package excessive when a typical union employee makes about $27,000 annually.	y	3.400
The consumer group generated $4.47 billion of profit and $20 billion of revenue from January to June, 53% of Citigroup's profit and revenue.	It generated $4.47 billion of profit and $20 billion of revenue in the year's first half, 53 percent of Citigroup's totals.	y	3.800
GALLOWAY TOWNSHIP, N.J. Annika Sorenstam drew the crowds, Michelle Wie got the publicity but Angela Stanford took her first LPGA victory.	GALLOWAY TOWNSHIP, N.J. >> Annika Sorenstam and Michelle Wie drew the crowds, but Angela Stanford took her first LPGA victory.	y	4.000
"Saddam is gone, but we want the (U.S.) occupation to end," said Hit resident Abu Qasim.	"Saddam is gone, but we want the (U.S.) occupation to end."	y	3.200
Young has 28 days to file a response and ask the NASD for a hearing.	Under NASD regulations, Mr. Young can file a response and request a hearing before an NASD panel.	y	3.500
British Airways' New York-to-London runs will end in October.	British Airways plans to retire its seven Concordes at the end of October.	n	2.500
The new policy gives greatest weight to grades, test scores and a student's high school curriculum.	Academic achievement -- including grades, test scores and high school curriculum -- are given the highest priority.	y	4.500
The new version, W32/Sobig.C-mm, had already reached a "high level" outbreak status by Monday, according to security analysts.	Security analysts said the new version, W32/Sobig.C-mm, had already reached a "high level" outbreak status by mid-afternoon on Monday.	y	4.500
The only other person who had not been accounted for Sunday was a man from Fort Worth, Texas.	Another person, a man from Fort Worth, Texas, also was missing.	y	3.600
Stocks dipped lower Tuesday as investors opted to cash in profits from Monday's big rally despite a trio of reports suggesting modest improvement in the economy.	Wall Street moved tentatively higher Tuesday as investors weighed a trio of reports showing modest economic improvement against an urge to cash in profits from Monday's big rally.	y	2.800
From the start, however, the United States' declared goal was not just to topple Saddam but to stabilize Iraq and install a friendly government.	But the United States' ultimate goal was not just to topple Mr. Hussein but to stabilize the country and install a friendly government.	y	4.800
The broader Standard & Poor's 500 Index <.SPX> gave up 11.91 points, or 1.19 percent, at 986.60.	The technology-laced Nasdaq Composite Index .IXIC declined 16.68 points, or 1.01 percent, at 1,636.94.	n	0.800
AFTRA members approved the merger by a vote of 75.88% to 24.12%.	AFTRA, on the other hand, approved the merger by a whopping 75 percent.	y	4.091
The currency briefly weakened slightly on Monday to trade at 55.34/39, not far from its record low of 55.75.	The currency briefly weakened on Monday morning but rebounded to trade at 55.25/29, little changed from Friday.	n	2.250
While some other parts of Africa have been used as staging grounds for the terror group, Malawi previously had not been a major focus of investigations into al-Qaida.	While some other parts of Africa have been used as Al Qaeda staging grounds, Malawi had previously not been a major focus of investigations into the group.	y	5.000
On Sunday, a U.S. soldier was killed and another injured in southern Iraq when a munitions dump exploded.	On Sunday, a U.S. soldier was killed and another injured when a munitions dump they were guarding exploded in southern Iraq.	y	3.750
"I'm real excited to be a Cleveland Cavalier," James said.	"I'm really excited about going to Cleveland," James told ESPN.com.	y	3.667
According to law enforcement officials, the person arrested was a known sophisticated hacker.	According to law enforcement officials, the individual decrypted passwords on the server.	y	2.667
Excluding litigation charges, RIM's loss narrowed even further to 1 cent a share.	Excluding patent litigation, RIM's loss for the quarter was $700,000, or 1 cent per share.	y	3.333
The broad Standard & Poor's 500 Index .SPX gained 19.72 points, or 1.98 percent, to 1,015.69.	The Dow Jones industrial average .DJI jumped 2.09 percent, while the Standard & Poor's 500 Index .SPX leapt 2.23 percent.	y	3.000
It will also help reform the Royal Solomon Islands Police, strengthen the courts and prisons system and protect key institutions such as the Finance Ministry from intimidation.	The intervention force will confiscate weapons, reform the police, strengthen the courts and prison system and protect key institutions such as the Finance Ministry.	y	3.444
Mr Alibek said: "Our outcomes are very encouraging.	"Our outcomes are very encouraging," George Mason researcher Ken Alibek said.	y	3.800
Selenski descended down the wall and used the mattress to climb over razor wire.	Selenski used the mattress to scale a 10-foot razor wire, Fischi said.	y	3.000
A jury convicted rapper C-Murder, also known as Corey Miller, of second-degree murder Tuesday night in the shooting death of a 16-year-old in a Jefferson Parish nightclub.	Rapper C-Murder has been convicted of second-degree murder, a crime that carries an automatic life sentence, in the shooting death of a 16-year-old inside a Jefferson Parish nightclub.	y	3.600
Joe Kernan, who had been lieutenant governor for the past seven years, was sworn in as governor after O'Bannon died Saturday.	Kernan, who was O'Bannon's lieutenant governor, friend and political partner, was sworn in six hours after O'Bannon died Saturday.	y	3.750
Wells’ other series include NBC’s ER and Third Watch.	Wells' other series include NBC's "ER" and "Third Watch."	y	5.000
Thirty-three of the 42 men had been arrested by Wednesday evening, said Daniel Bogden, U.S. attorney in Nevada.	Thirty-four of the men have been arrested and the others are being sought, US Attorney Daniel Bogden said yesterday.	y	3.000
Advanced Micro Devices said Fujitsu Siemens Computers is offering a high-end workstation based on AMD's Opteron 200 Series.	Fujitsu Siemens Computers on Tuesday made good on a promise to offer a workstation based on Advanced Micro Devices' Opteron processor.	y	3.250
Five-time Tour de France winner and cancer survivor Lance Armstrong had a few words of advice for other cancer survivors in Denver on Friday.	Five-time Tour de France winner Lance Armstrong is in Denver today for a meeting about surviving cancer.	y	3.400
She survives him as do their four children -- sons Anthony and Kelly, daughters Linda Hope and Nora Somers -- and four grandchildren.	Hope is survived by his wife; sons Anthony and Kelly; daughters Linda and Nora Somers; and four grandchildren.	y	3.800
Police using pepper spray arrested 12 people Monday night at a march and rally by about 400 activists protesting an annual training seminar of the Law Enforcement Intelligence Unit.	Police used pepper spray and rubber bullets to disperse a downtown march and rally last night by activists protesting an annual police intelligence-training seminar.	y	3.600
Common side effects include nasal congestion, runny nose, sore throat and cough, the FDA said.	The most common side effects after getting the nasal spray were nasal congestion, runny nose, sore throat and cough.	y	3.400
The department ordered an 18.2 percent reduction for Allstate Texas Lloyds and a 12 percent reduction for State Farm Lloyds.	The department ordered a 12 percent reduction for State Farm Lloyds, the state's largest insurer, and an 18.2 percent reduction for Allstate Texas Lloyds, the third-largest.	y	3.600
Kodak expects earnings of 5 cents to 25 cents a share in the quarter.	Analysts surveyed by Thomson First Call had expected Kodak to earn 68 cents a share for the quarter.	n	2.400
Colgate shares closed Monday at $56.30 on the New York Stock Exchange.	Colgate shares were down 30 cents at $56 in morning trade on the New York Stock Exchange.	n	2.400
Several shots rang out in the darkness, but only one gator had been killed by 11 p.m.	Several shots rang out Wednesday night, but no gators were killed then.	n	2.400
Shares of Corixa fell 12 cents to $6.88 on the Nasdaq stock market.	Corixa's stock barely flinched on the news, dipping 12 cents to close at $6.88.	y	4.500
The broader Standard & Poor's 500 Index <.SPX> was 0.46 points lower, or 0.05 percent, at 997.02.	The technology-laced Nasdaq Composite Index .IXIC was up 7.42 points, or 0.45 percent, at 1,653.44.	n	0.889
Announcing the selection, Kmart CEO Julian Day said Grey will help the retailer "find creative ways to communicate the unique strengths of Kmart to the new America consumer."	Together, we will find creative ways to communicate the unique strengths of Kmart to the 'new America' consumer."	y	3.250
Republicans had pledged to complete a Medicare drug package by August, then extended the deadline to Oct. 17, and they are still working on it.	Republicans had pledged to complete a Medicare drug package by August, then extended it to Oct. 17.	y	4.750
Supermarket chains facing a possible grocery clerk strike this week accused union leaders Monday of breaking off contract talks prematurely over the weekend.	Supermarket chains are accusing union leaders of breaking off contract talks prematurely over the weekend as grocery clerks gear up for a possible strike.	y	4.750
He was referring to John S. Reed, the former Citicorp chief executive who became interim chairman and chief executive of the exchange last Sunday .	Next week, John S. Reed, the former Citicorp chief executive who Sunday became interim chairman and chief executive of the exchange, will take up his position.	y	4.000
The index, which measures activity in the service sector, climbed to 50.7 last month from 47.9 in March.	The Arizona-based ISM reported Monday that its non-manufacturing index rose to 50.7 last month, from 47.9 in March.	y	3.500
Bush plans to meet with Israeli Prime Minister Ariel Sharon and the new Palestinian prime minister, Mahmoud Abbas, in the Jordanian port of Aqaba on Wednesday.	On Wednesday next week, Mr Bush will meet Israeli Prime Minister Ariel Sharon and new Palestinian leader Mahmoud Abbas in Aqaba, Jordan.	y	5.000
"Unlike many early-stage Internet firms, Google is believed to be profitable.	The privately held Google is believed to be profitable.	y	3.600
"It is safe to assume the Senate is prepared to pass some form of cap," King said.	Its safe to assume the Senate is prepared to pass some form of a cap....The level of it is to be debated.	y	3.000
And when asked if he felt regret or guilt about the attack his answer was an adamant "no".	Asked if he felt any regret about theOctober 12 attack, the answer was an adamant "no".	y	3.800
Another big gainer was Rambus Inc. (nasdaq: RMBS - news - people), which shot 32 percent higher.	Rambus Inc. (nasdaq: RMBS - news - people) shot up 38 percent, making it the biggest percentage gainer on the Nasdaq.	y	3.000
Russ Britt is the Los Angeles Bureau Chief for CBS.MarketWatch.com.	Emily Church is London bureau chief of CBS.MarketWatch.com.	n	1.800
"If you pass this bill, Big Brother will be watching you," said Rep. John Mabry, D-Waco.	"If you pass this bill," Rep. John Mabry Jr., D-Waco, told colleagues, "Big Brother will be watching you."	y	4.800
Douglas Robinson, a senior vice president of finance, will take over as chief financial officer on an interim basis.	Douglas Robinson, CA senior vice president, finance, will fill the position in the interim.	y	3.800
INTEL TODAY disclosed details of its next-generation XScale processor for mobile phones and handheld devices here in San Jose.	Intel on Wednesday unveiled its next-generation processor for cell phones, PDAs, and other wireless devices.	y	3.600
Several states and the federal government later passed similar or more strict bans.	Following California's lead, several states and the federal government passed similar or tougher bans.	y	4.000
Still, he noted Miami must decide whether to seek ACC membership for the next school year by June 30 to adhere to Big East guidelines.	Still, he noted that Miami must decide whether to seek A.C.C. membership by June 30 to adhere to Big East guidelines.	y	4.600
He refused to reveal what percentage of flights carried sky marshals, or whether they would be increased.	He refused to say what percentage of domestic flights had security officers on board.	y	3.800
Revenues for "The Hulk" came in well below those of last month's Marvel Comics adaptation, "X2: X-Men United," which grossed $85.6 million in its opening weekend.	The Hulk trailed last month's Marvel Comics adaptation, X2: X-Men United, which grossed $85.6-million in its opening weekend.	y	4.800
Shares of Littleton, Colorado-based EchoStar rose $1.63, or 5.3 percent, to $32.26 at 10:55 a.m.	On Monday, EchoStar (DISH: news, chart, profile) shares shrank $1.40, or 4.4 percent, to $30.63.	n	2.000
The valid signatures of 897,158 registered California voters must be collected and turned in to county election officials by Sept. 2.	To force a recall election of Davis, the valid signatures of 897,158 registered California voters must be turned in to election officials.	y	3.200
The benchmark 10-year note US10YT=RR lost 11/32 in price, taking its yield to 3.21 percent from 3.17 percent late on Monday.	Further out the curve, the benchmark 10-year note US10YT=RR shed 18/32 in price, taking its yield to 3.24 percent from 3.17 percent.	n	2.200
The MDC called the strike to force Mr Mugabe to either resign or negotiate a settlement of the Zimbabwe crisis.	The MDC called the week-long protest to urge Mugabe either to resign or to negotiate a settlement of the crisis gripping the country.	y	4.000
The 6th U.S. Circuit Court of Appeals on Wednesday ruled that an Ohio law banning a controversial late-term abortion method passes constitutional muster and the state can enforce it.	An Ohio law that bans a controversial late-term abortion procedure is constitutionally acceptable and the state can enforce it, a federal appeals court ruled yesterday.	y	4.200
The Nasdaq composite index advanced 20.59, or 1.3 percent, to 1,616.50, after gaining 5.7 percent last week.	The technology-laced Nasdaq Composite Index <.IXIC> climbed 19.11 points, or 1.2 percent, to 1,615.02.	n	2.000
Revenue rose 3.9 percent, to $1.63 billion from $1.57 billion.	The McLean, Virginia-based company said newspaper revenue increased 5 percent to $1.46 billion.	n	1.200
In January 2000, notebooks represented less than 25 percent of sales volume.	That compares with January 2000, when laptops represented less than 25 percent of sales volume, NPD said.	y	4.000
Argentine Guillermo Coria and Netherlander Martin Verkerk are in the other half.	The other semifinal between Guillermo Coria of Argentina and Martin Verkerk of the Netherlands is also compelling.	y	3.000
The Nasdaq Composite Index rose 19.67, or 1.3 percent, to 1523.71, its highest since June 18.	The S&P 500 had climbed 16 percent since its March low and yesterday closed at its highest since Dec. 2.	n	0.800
"What can I say to you?" he told a crowd at a cemetery with a thousand headstones, many of them marking the graves of entire families.	Mr. Powell told a crowd at a cemetery with a thousand headstones, many of them marking the graves of entire families.	y	2.800
They said they had concluded that the film failed "to present a balanced portrayal" of the Reagans.	CBS said the show "does not present a balanced portrayal of the Reagans for CBS and its audience.	y	3.000
"We're going to do everything in our power to get money back to ratepayers as quickly as possible," Kennedy said.	"There's very strong interest in getting money back to the ratepayers as quickly as possible," Commissioner Susan Kennedy said.	y	3.800
She had only a single condition, that the book not be published until her death.	She insisted, though, that it not be published until after her death.	y	4.400
The findings are published in the November 6 edition of the journal Nature.	Both studies are published on Thursday in Nature, the British weekly science journal.	y	2.600
Median household income declined 1.1 percent between 2001 and 2002 to $42,409, after accounting for inflation.	The same survey found the median household income rose by $51, when accounting for inflation, to $43,057.	n	1.400
U.S. and European leaders pledged on Wednesday to work together to keep Iran from developing nuclear weapons, presenting a united front after months of bitter acrimony over Iraq.	Bush said U.S. and European Union leaders, at an annual Washington summit, agreed on the need to keep Iran from developing nuclear weapons.	y	3.200
The company said it would cut the wholesale price of most top-line CDs to $9.09 from $12.02.	The company also said it would cut wholesale prices on cassettes and change the suggested retail price to $8.98.	n	1.600
He left the army for Syria where he received religious training.	He moved to Syria, where he underwent further religious training in traditional Islamic beliefs.	y	3.000
The meeting was scheduled to end Wednesday night, with attendees approving resolutions that express the denomination's view on issues but that are not binding on churches.	On Wednesday, attendees will vote on resolutions that express the Southern Baptist view on issues, but are not binding on individual churches.	y	3.273
But the inadequate performance of students in various subgroups tagged the state as deficient under the federal No Child Left Behind act.	But the inadequate performance of students in various subgroups, such as race, pushed the state onto the needs-improvement list under the federal No Child Left Behind Act.	y	4.000
This led to the recovery of the 270-kilogram Cancuen altar, announced on Wednesday by the Vanderbilt University in Nashville and the National Geographic Society.	This led last month to the recovery of the 600-pound Cancun altar, Vanderbilt University in Nashville and the National Geographic Society announced Wednesday.	y	3.250
Shares of Allergan fell 14 cents to close at $78.12 on the New York Stock Exchange (news - web sites).	Shares of Allergan were up 14 cents at $78.40 in late trading on the New York Stock Exchange.	y	3.250
The upcoming second-quarter earnings season will be particularly important in offering investors guidance, they say.	They say second-quarter earnings reports will be key in giving investors that guidance.	y	5.000
In a not-too-subtle swipe at Dean, he predicted Americans would not elect a Democrat "who sounds an uncertain trumpet in these dangerous times."	They will not elect as president a Democrat who sounds an uncertain trumpet in these dangerous times."	y	3.500
That took the benchmark 10-year note US10YT=RR down 9/32, its yield rising to 3.37 percent from 3.34 percent late on Thursday.	That saw the benchmark 10-year note US10YT=RR slip 5/32 in price, taking its yield to 3.36 percent from 3.34 percent late on Thursday.	y	3.417
The report forecasts there will be 71,079 hot spots worldwide this year, up from just 14,752 in 2002 and 1,214 in 2001.	The report also claims that there will be up to 9.3 million visitors to hot spots this year, up again from the meagre 2.5 million in 2002.	n	1.750
A new study, conducted in Europe, found the medicine worked just as well as an earlier disputed study, sponsored by ImClone Systems, said it did.	Doctors concluded Erbitux, the cancer drug that enmeshed ImClone Systems in an insider trading scandal, worked just as well as an earlier company-sponsored study said it did.	y	2.700
The bank's shares fell 45 cents in trading yesterday to $91.51 per share.	Shares of M&T, which is based in Buffalo, fell 41 cents, to $91.51.	y	2.750
Her lawyer Donald Levine told The Telegraph she had been offered $US250,000 to tell her story exclusively to Australian TV.	Mr Levine said she had been offered $400,000 to tell her story to an Australian TV network.	y	3.750
Perry has called lawmakers into two special sessions to address congressional redistricting.	Perry has since called two special legislative sessions to try force the redistricting plan through.	y	3.750
In the latest violence, insurgents threw a bomb at a U.S. convoy in northern Baghdad, killing one soldier.	Early Monday, insurgents threw a homemade bomb at a U.S. convoy in northern Baghdad, killing an American soldier.	y	4.111
Consumer groups are against the changes, saying they hurt individuality in markets.	Consumer groups oppose the changes, saying they would concentrate too many outlets in too few media empires.	y	3.600
AirTran officials and a Boeing official declined to comment yesterday.	Trish York, a spokeswoman for Boeing, declined to comment on the deal.	y	4.000
The lawsuit names Shelley, a Democrat, and registrars in Los Angeles, Orange and San Diego counties.	The lawsuit named Secretary of State Kevin Shelley, a Democrat, and the registrars of voters in Los Angeles, Orange and San Diego counties.	y	4.200
Negotiators said Friday they made good progress during their latest round of talks on creating a Central American Free Trade Agreement.	Negotiators said Friday they made progress during their latest round of free-trade negotiations between the United States and five Central American countries this week in Houston.	y	3.750
"It's very difficult to do large syndicated loans in Japan," where there is a lack of expertise, says one banker.	"It is very difficult to do large syndicated loans in Japan," says one banker.	y	3.800
The case comes out of Illinois and involves a for-profit company called Telemarketing Associates Inc.	The case decided Monday centered around an Illinois fund-raiser, Telemarketing Associates.	y	4.400
Every Thursday, a grains management committee meets in the Commission's agriculture directorate to decide the outcome of a weekly export tender.	A grains management committee normally meets each Thursday in the Commission's agriculture unit -- another target of Wednesday's raids -- to decide the outcome of a weekly export tender.	y	3.600
He urged Congress to "send me the final bill as soon as possible so that I can sign it into law."	"I urge Congress to quickly resolve any differences and send me the final bill as soon as possible so that I can sign it into law," he said.	y	4.600
Mr. Pingeon is director of litigation for Massachusetts Correctional Legal Services, a prisoners' rights group.	Pingeon said an attorney for his organization, Massachusetts Correctional Legal Services, interviewed Assan Tuesday.	n	1.667
Yee is a 1990 graduate of the U.S. Military Academy at West Point, New York.	Yee grew up in the United States and graduated from the U.S. Military Academy at West Point.	y	4.000
"PNC regrets its involvement" in the deals, Chairman and Chief Executive Officer James Rohr said in a statement.	James Rohr, chairman and chief executive officer, said PNC regretted the incident.	y	4.333
CCAG supported Bill Curry, Rowland's opponent in the 2002 gubernatorial election.	Mr. Swan's group supported the governor's Democratic opponent, Bill Curry, in the 2002 election.	y	3.000
They later fell out and have backed a series of rival Congolese militias in recent years.	The two invading countries later fell out, and have since backed rival factions.	y	3.500
State health officials said today a young northeast Kansas woman likely has the state's first case of monkeypox among humans or animals.	Health officials confirmed today that a northeast Kansas woman has the state's first case of monkeypox and the first case west of the Mississippi River.	y	3.500
Another said its members would continue to call the more than 50 million phone numbers on the Federal Trade Commission's list.	Meantime, the Direct Marketing Association said its members should not call the nearly 51 million numbers on the list.	n	2.000
Veteran entertainer Bob Hope celebrates his 100th birthday - and many years in showbusiness - on Thursday.	Hollywood and the world are gearing up to celebrate legendary entertainer Bob Hope's 100th birthday on Thursday.	y	3.750
Navistar shares were down 44 cents, or 1.1 percent, at $41.19 on the New York Stock Exchange after falling as low as $39.93.	Navistar shares rose a penny to $41.64 at late afternoon on the New York Stock Exchange after earlier falling as low as $39.93.	n	2.000
Colin Powell, the Secretary of State, said contacts with Iran would not stop.	Secretary of State Colin Powell said yesterday that contacts with Iran would continue.	y	4.333
Declining issues outnumbered advancers nearly 2 to 1 on the New York Stock Exchange.	Advancers outnumbered decliners by nearly 8 to 3 on the NYSE and more than 11 to 5 on Nasdaq.	n	1.800
A floating airfield with a flight deck covering 4.5 acres, the ship took about five years to build.	The Reagan, a floating airfield with a flight deck covering 4.5 acres, is the ninth Nimitz-class carrier to be built at the Newport News shipyard.	y	2.667
